quality_check_id,batch_id,machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,product_type,material_batch,operator_team,pressure_instability,defect_probability,defect_flag,defect_type,defect_count
QC_M029_2026022816,B2026022816_L2,M029,L2,2026-02-28 16:00:00,Evening,73.01,4.174,91.59,70.62,185.4,3,scheduled,SUV Frame,MAT-0228-L2,Team C,5.16,0.2598,0,None,0
QC_M029_2026022820,B2026022820_L2,M029,L2,2026-02-28 20:00:00,Evening,74.3,4.21,93.06,70.19,185.72,3,scheduled,SUV Frame,MAT-0228-L2,Team D,3.69,0.2603,0,None,2
QC_M029_2026030100,B2026030100_L2,M029,L2,2026-03-01 00:00:00,Night,77.27,4.422,94.52,72.75,188.38,3,scheduled,SUV Frame,MAT-0301-L2,Team C,2.23,0.4321,0,None,3
QC_M029_2026030104,B2026030104_L2,M029,L2,2026-03-01 04:00:00,Night,78.73,4.458,98.89,71.0,188.06,3,scheduled,SUV Frame,MAT-0301-L2,Team D,2.14,0.4559,1,Assembly,2
QC_M029_2026030108,B2026030108_L2,M029,L2,2026-03-01 08:00:00,Day,76.13,4.187,95.17,72.17,185.85,3,scheduled,SUV Frame,MAT-0301-L2,Team A,1.74,0.2756,0,None,2
QC_M029_2026030112,B2026030112_L2,M029,L2,2026-03-01 12:00:00,Day,74.57,4.293,93.28,72.92,188.07,3,scheduled,SUV Frame,MAT-0301-L2,Team B,3.46,0.3188,0,None,1
QC_M029_2026030116,B2026030116_L2,M029,L2,2026-03-01 16:00:00,Evening,73.76,4.267,92.45,73.31,187.53,3,scheduled,SUV Frame,MAT-0301-L2,Team C,4.3,0.3156,0,None,2
QC_M029_2026030120,B2026030120_L2,M029,L2,2026-03-01 20:00:00,Evening,74.26,4.198,94.27,71.66,188.68,3,scheduled,SUV Frame,MAT-0301-L2,Team D,2.64,0.2537,1,Assembly,0
QC_M030_2026010100,B2026010100_L3,M030,L3,2026-01-01 00:00:00,Night,73.42,3.208,94.33,53.01,170.45,5,recent,Battery Module,MAT-0101-L3,Team D,0.97,0.0672,1,Assembly,0
QC_M030_2026010104,B2026010104_L3,M030,L3,2026-01-01 04:00:00,Night,76.25,3.3,97.06,53.97,172.18,5,recent,Battery Module,MAT-0101-L3,Team A,1.76,0.0986,0,None,1
QC_M030_2026010108,B2026010108_L3,M030,L3,2026-01-01 08:00:00,Day,73.37,3.129,95.92,54.95,172.17,5,recent,Battery Module,MAT-0101-L3,Team B,1.28,0.0503,0,None,0
QC_M030_2026010112,B2026010112_L3,M030,L3,2026-01-01 12:00:00,Day,70.52,3.119,92.51,53.47,170.41,5,recent,Battery Module,MAT-0101-L3,Team C,2.79,0.0448,0,None,0
QC_M030_2026010116,B2026010116_L3,M030,L3,2026-01-01 16:00:00,Evening,69.35,3.153,93.64,53.66,170.84,5,recent,Battery Module,MAT-0101-L3,Team D,1.66,0.0393,0,None,0
QC_M030_2026010120,B2026010120_L3,M030,L3,2026-01-01 20:00:00,Evening,70.63,3.099,93.26,53.34,171.32,5,recent,Battery Module,MAT-0101-L3,Team A,2.04,0.0416,0,None,0
QC_M030_2026010200,B2026010200_L3,M030,L3,2026-01-02 00:00:00,Night,75.67,3.373,94.89,53.5,173.38,5,recent,Steering Column,MAT-0102-L3,Team D,1.01,0.0982,1,Assembly,0
QC_M030_2026010204,B2026010204_L3,M030,L3,2026-01-02 04:00:00,Night,74.98,3.268,98.62,54.34,170.97,5,recent,Steering Column,MAT-0102-L3,Team A,3.32,0.0967,0,None,1
QC_M030_2026010208,B2026010208_L3,M030,L3,2026-01-02 08:00:00,Day,72.47,3.094,96.52,53.06,168.8,5,recent,Steering Column,MAT-0102-L3,Team B,1.52,0.0457,0,None,0
QC_M030_2026010212,B2026010212_L3,M030,L3,2026-01-02 12:00:00,Day,70.41,3.127,92.5,53.47,169.89,5,recent,Steering Column,MAT-0102-L3,Team C,2.79,0.0449,0,None,0
QC_M030_2026010216,B2026010216_L3,M030,L3,2026-01-02 16:00:00,Evening,71.4,3.187,91.46,55.18,172.3,5,recent,Steering Column,MAT-0102-L3,Team D,3.84,0.057,0,None,0
QC_M030_2026010220,B2026010220_L3,M030,L3,2026-01-02 20:00:00,Evening,71.81,3.123,91.74,54.64,171.64,5,recent,Steering Column,MAT-0102-L3,Team A,3.56,0.0528,0,None,1
QC_M030_2026010300,B2026010300_L3,M030,L3,2026-01-03 00:00:00,Night,74.98,3.325,96.03,55.13,173.81,5,recent,SUV Frame,MAT-0103-L3,Team D,1.63,0.092,1,Assembly,0
QC_M030_2026010304,B2026010304_L3,M030,L3,2026-01-03 04:00:00,Night,75.52,3.211,97.14,54.95,173.86,5,recent,SUV Frame,MAT-0103-L3,Team A,1.84,0.0841,0,None,0
QC_M030_2026010308,B2026010308_L3,M030,L3,2026-01-03 08:00:00,Day,72.84,3.136,95.54,53.26,170.88,5,recent,SUV Frame,MAT-0103-L3,Team B,0.73,0.0467,0,None,0
QC_M030_2026010312,B2026010312_L3,M030,L3,2026-01-03 12:00:00,Day,71.55,3.062,93.47,53.07,171.05,5,recent,SUV Frame,MAT-0103-L3,Team C,2.56,0.0442,0,None,1
QC_M030_2026010316,B2026010316_L3,M030,L3,2026-01-03 16:00:00,Evening,70.71,3.327,91.97,54.57,170.5,5,recent,SUV Frame,MAT-0103-L3,Team D,3.33,0.0622,0,None,0
QC_M030_2026010320,B2026010320_L3,M030,L3,2026-01-03 20:00:00,Evening,70.75,3.084,93.45,53.0,167.43,5,recent,SUV Frame,MAT-0103-L3,Team A,1.85,0.0405,0,None,0
QC_M030_2026010400,B2026010400_L3,M030,L3,2026-01-04 00:00:00,Night,74.32,3.399,96.81,54.35,172.49,5,scheduled,Battery Module,MAT-0104-L3,Team D,1.66,0.0963,0,None,0
QC_M030_2026010404,B2026010404_L3,M030,L3,2026-01-04 04:00:00,Night,75.69,3.425,95.7,53.14,169.9,5,scheduled,Battery Module,MAT-0104-L3,Team A,0.76,0.1029,0,None,1
QC_M030_2026010408,B2026010408_L3,M030,L3,2026-01-04 08:00:00,Day,72.71,3.101,97.0,53.58,168.66,5,scheduled,Battery Module,MAT-0104-L3,Team B,1.7,0.0476,0,None,0
QC_M030_2026010412,B2026010412_L3,M030,L3,2026-01-04 12:00:00,Day,70.51,3.225,95.26,53.84,171.04,5,scheduled,Battery Module,MAT-0104-L3,Team C,1.18,0.0456,0,None,1
QC_M030_2026010416,B2026010416_L3,M030,L3,2026-01-04 16:00:00,Evening,71.19,3.228,92.03,54.02,172.68,5,scheduled,Battery Module,MAT-0104-L3,Team D,3.27,0.0564,0,None,0
QC_M030_2026010420,B2026010420_L3,M030,L3,2026-01-04 20:00:00,Evening,73.38,3.1,92.41,55.06,173.38,5,scheduled,Battery Module,MAT-0104-L3,Team A,2.89,0.0548,0,None,0
QC_M030_2026010500,B2026010500_L3,M030,L3,2026-01-05 00:00:00,Night,74.54,3.437,97.37,54.38,169.72,5,scheduled,Steering Column,MAT-0105-L3,Team D,2.3,0.1074,0,None,0
QC_M030_2026010504,B2026010504_L3,M030,L3,2026-01-05 04:00:00,Night,75.58,3.478,98.97,55.53,174.89,5,scheduled,Steering Column,MAT-0105-L3,Team A,3.67,0.1337,0,None,0
QC_M030_2026010508,B2026010508_L3,M030,L3,2026-01-05 08:00:00,Day,73.46,3.283,96.36,53.47,172.42,5,scheduled,Steering Column,MAT-0105-L3,Team B,1.35,0.0622,0,None,0
QC_M030_2026010512,B2026010512_L3,M030,L3,2026-01-05 12:00:00,Day,71.91,3.281,95.84,55.34,171.81,5,scheduled,Steering Column,MAT-0105-L3,Team C,2.31,0.0594,0,None,0
QC_M030_2026010516,B2026010516_L3,M030,L3,2026-01-05 16:00:00,Evening,70.92,3.404,93.01,55.27,173.84,5,scheduled,Steering Column,MAT-0105-L3,Team D,2.29,0.0648,0,None,0
QC_M030_2026010520,B2026010520_L3,M030,L3,2026-01-05 20:00:00,Evening,71.07,3.38,93.06,54.06,171.84,5,scheduled,Steering Column,MAT-0105-L3,Team A,2.57,0.0646,0,None,0
QC_M030_2026010600,B2026010600_L3,M030,L3,2026-01-06 00:00:00,Night,75.02,3.46,96.12,53.2,173.06,5,scheduled,SUV Frame,MAT-0106-L3,Team D,0.86,0.1031,0,None,0
QC_M030_2026010604,B2026010604_L3,M030,L3,2026-01-06 04:00:00,Night,77.17,3.389,97.72,54.8,172.12,5,scheduled,SUV Frame,MAT-0106-L3,Team A,2.46,0.1235,0,None,2
QC_M030_2026010608,B2026010608_L3,M030,L3,2026-01-06 08:00:00,Day,74.52,3.277,95.92,55.56,172.88,5,scheduled,SUV Frame,MAT-0106-L3,Team B,0.62,0.0633,0,None,0
QC_M030_2026010612,B2026010612_L3,M030,L3,2026-01-06 12:00:00,Day,71.52,3.283,92.53,56.06,173.74,5,scheduled,SUV Frame,MAT-0106-L3,Team C,3.13,0.0616,0,None,0
QC_M030_2026010616,B2026010616_L3,M030,L3,2026-01-06 16:00:00,Evening,72.07,3.33,91.15,53.48,172.18,5,scheduled,SUV Frame,MAT-0106-L3,Team D,4.16,0.0735,0,None,1
QC_M030_2026010620,B2026010620_L3,M030,L3,2026-01-06 20:00:00,Evening,72.73,3.278,93.03,55.47,173.48,5,scheduled,SUV Frame,MAT-0106-L3,Team A,2.27,0.0627,0,None,0
QC_M030_2026010700,B2026010700_L3,M030,L3,2026-01-07 00:00:00,Night,74.18,3.448,95.52,54.45,172.72,5,scheduled,Battery Module,MAT-0107-L3,Team D,2.23,0.1056,0,None,0
QC_M030_2026010704,B2026010704_L3,M030,L3,2026-01-07 04:00:00,Night,75.52,3.45,97.57,55.05,173.42,5,scheduled,Battery Module,MAT-0107-L3,Team A,3.11,0.1237,0,None,1
QC_M030_2026010708,B2026010708_L3,M030,L3,2026-01-07 08:00:00,Day,73.59,3.303,95.95,54.99,171.16,5,scheduled,Battery Module,MAT-0107-L3,Team B,1.02,0.0629,0,None,0
QC_M030_2026010712,B2026010712_L3,M030,L3,2026-01-07 12:00:00,Day,72.42,3.316,94.68,54.14,174.06,5,scheduled,Battery Module,MAT-0107-L3,Team C,0.77,0.0575,0,None,0
QC_M030_2026010716,B2026010716_L3,M030,L3,2026-01-07 16:00:00,Evening,72.11,3.384,91.78,54.46,170.66,5,scheduled,Battery Module,MAT-0107-L3,Team D,3.52,0.0753,0,None,0
QC_M030_2026010720,B2026010720_L3,M030,L3,2026-01-07 20:00:00,Evening,71.44,3.364,93.18,53.69,170.22,5,scheduled,Battery Module,MAT-0107-L3,Team A,2.43,0.0644,0,None,0
QC_M030_2026010800,B2026010800_L3,M030,L3,2026-01-08 00:00:00,Night,75.0,3.513,95.69,55.11,173.31,5,scheduled,Steering Column,MAT-0108-L3,Team D,1.06,0.1115,0,None,1
QC_M030_2026010804,B2026010804_L3,M030,L3,2026-01-08 04:00:00,Night,76.74,3.476,96.62,56.43,175.74,5,scheduled,Steering Column,MAT-0108-L3,Team A,3.03,0.1386,0,None,0
QC_M030_2026010808,B2026010808_L3,M030,L3,2026-01-08 08:00:00,Day,73.41,3.315,96.09,53.51,171.6,5,scheduled,Steering Column,MAT-0108-L3,Team B,1.32,0.0645,0,None,0
QC_M030_2026010812,B2026010812_L3,M030,L3,2026-01-08 12:00:00,Day,72.2,3.326,94.03,53.66,172.46,5,scheduled,Steering Column,MAT-0108-L3,Team C,1.4,0.06,0,None,0
QC_M030_2026010816,B2026010816_L3,M030,L3,2026-01-08 16:00:00,Evening,69.82,3.432,93.12,53.24,170.56,5,scheduled,Steering Column,MAT-0108-L3,Team D,2.19,0.0611,0,None,0
QC_M030_2026010820,B2026010820_L3,M030,L3,2026-01-08 20:00:00,Evening,72.23,3.329,94.03,54.29,170.07,5,scheduled,Steering Column,MAT-0108-L3,Team A,1.37,0.0603,0,None,0
QC_M030_2026010900,B2026010900_L3,M030,L3,2026-01-09 00:00:00,Night,76.79,3.449,97.97,54.25,172.25,5,scheduled,SUV Frame,MAT-0109-L3,Team D,2.67,0.1313,0,None,1
QC_M030_2026010904,B2026010904_L3,M030,L3,2026-01-09 04:00:00,Night,75.91,3.529,98.7,54.61,173.66,5,scheduled,SUV Frame,MAT-0109-L3,Team A,3.4,0.143,1,Assembly,0
QC_M030_2026010908,B2026010908_L3,M030,L3,2026-01-09 08:00:00,Day,73.17,3.437,95.47,55.69,172.8,5,scheduled,SUV Frame,MAT-0109-L3,Team B,1.78,0.0769,0,None,0
QC_M030_2026010912,B2026010912_L3,M030,L3,2026-01-09 12:00:00,Day,71.42,3.268,93.52,57.0,172.45,5,scheduled,SUV Frame,MAT-0109-L3,Team C,2.43,0.0571,0,None,0
QC_M030_2026010916,B2026010916_L3,M030,L3,2026-01-09 16:00:00,Evening,70.24,3.27,93.58,53.56,171.07,5,recent,SUV Frame,MAT-0109-L3,Team D,1.72,0.0493,0,None,0
QC_M030_2026010920,B2026010920_L3,M030,L3,2026-01-09 20:00:00,Evening,70.99,3.299,92.88,54.55,174.05,5,recent,SUV Frame,MAT-0109-L3,Team A,2.42,0.0572,0,None,0
QC_M030_2026011000,B2026011000_L3,M030,L3,2026-01-10 00:00:00,Night,75.44,3.469,94.69,53.42,170.74,5,recent,Battery Module,MAT-0110-L3,Team D,1.16,0.1098,0,None,0
QC_M030_2026011004,B2026011004_L3,M030,L3,2026-01-10 04:00:00,Night,74.29,3.385,98.46,54.89,172.03,5,recent,Battery Module,MAT-0110-L3,Team A,3.16,0.1052,0,None,1
QC_M030_2026011008,B2026011008_L3,M030,L3,2026-01-10 08:00:00,Day,71.37,3.295,96.16,54.05,170.09,5,recent,Battery Module,MAT-0110-L3,Team B,1.1,0.053,0,None,0
QC_M030_2026011012,B2026011012_L3,M030,L3,2026-01-10 12:00:00,Day,70.2,3.116,94.12,53.32,170.71,5,recent,Battery Module,MAT-0110-L3,Team C,1.17,0.0385,0,None,0
QC_M030_2026011016,B2026011016_L3,M030,L3,2026-01-10 16:00:00,Evening,70.35,3.505,93.17,52.45,169.52,5,recent,Battery Module,MAT-0110-L3,Team D,2.57,0.0719,0,None,0
QC_M030_2026011020,B2026011020_L3,M030,L3,2026-01-10 20:00:00,Evening,71.14,3.332,94.81,52.83,169.96,5,recent,Battery Module,MAT-0110-L3,Team A,1.68,0.0571,0,None,0
QC_M030_2026011100,B2026011100_L3,M030,L3,2026-01-11 00:00:00,Night,73.66,3.373,95.8,53.31,169.53,5,recent,Steering Column,MAT-0111-L3,Team D,1.41,0.0873,0,None,1
QC_M030_2026011104,B2026011104_L3,M030,L3,2026-01-11 04:00:00,Night,74.77,3.403,96.83,52.39,170.55,5,recent,Steering Column,MAT-0111-L3,Team A,1.53,0.099,0,None,0
QC_M030_2026011108,B2026011108_L3,M030,L3,2026-01-11 08:00:00,Day,73.1,3.212,96.08,53.89,171.25,5,recent,Steering Column,MAT-0111-L3,Team B,1.57,0.0561,0,None,0
QC_M030_2026011112,B2026011112_L3,M030,L3,2026-01-11 12:00:00,Day,70.12,3.18,94.43,54.36,170.49,5,recent,Steering Column,MAT-0111-L3,Team C,0.87,0.0407,0,None,0
QC_M030_2026011116,B2026011116_L3,M030,L3,2026-01-11 16:00:00,Evening,69.73,3.308,93.57,54.55,171.33,5,recent,Steering Column,MAT-0111-L3,Team D,1.73,0.0499,0,None,1
QC_M030_2026011120,B2026011120_L3,M030,L3,2026-01-11 20:00:00,Evening,70.78,3.239,93.6,55.09,171.54,5,recent,Steering Column,MAT-0111-L3,Team A,1.77,0.0495,0,None,0
QC_M030_2026011200,B2026011200_L3,M030,L3,2026-01-12 00:00:00,Night,74.06,3.441,94.25,53.34,172.55,5,recent,SUV Frame,MAT-0112-L3,Team D,1.9,0.1013,1,Assembly,0
QC_M030_2026011204,B2026011204_L3,M030,L3,2026-01-12 04:00:00,Night,76.22,3.509,95.59,53.51,172.64,5,recent,SUV Frame,MAT-0112-L3,Team A,1.17,0.1219,0,None,0
QC_M030_2026011208,B2026011208_L3,M030,L3,2026-01-12 08:00:00,Day,72.83,3.305,97.73,53.34,171.22,5,recent,SUV Frame,MAT-0112-L3,Team B,2.46,0.0664,0,None,0
QC_M030_2026011212,B2026011212_L3,M030,L3,2026-01-12 12:00:00,Day,71.12,3.393,93.34,54.33,172.62,5,recent,SUV Frame,MAT-0112-L3,Team C,1.96,0.063,0,None,0
QC_M030_2026011216,B2026011216_L3,M030,L3,2026-01-12 16:00:00,Evening,69.21,3.335,93.34,54.38,171.06,5,recent,SUV Frame,MAT-0112-L3,Team D,2.83,0.054,0,None,0
QC_M030_2026011220,B2026011220_L3,M030,L3,2026-01-12 20:00:00,Evening,71.66,3.292,93.27,52.99,171.12,5,recent,SUV Frame,MAT-0112-L3,Team A,2.03,0.0579,0,None,0
QC_M030_2026011300,B2026011300_L3,M030,L3,2026-01-13 00:00:00,Night,73.9,3.488,93.41,55.15,173.1,5,recent,Battery Module,MAT-0113-L3,Team D,2.7,0.1123,0,None,2
QC_M030_2026011304,B2026011304_L3,M030,L3,2026-01-13 04:00:00,Night,74.86,3.419,96.96,56.15,172.46,5,recent,Battery Module,MAT-0113-L3,Team A,1.66,0.1027,0,None,2
QC_M030_2026011308,B2026011308_L3,M030,L3,2026-01-13 08:00:00,Day,72.9,3.463,97.25,53.62,172.54,5,recent,Battery Module,MAT-0113-L3,Team B,1.95,0.0786,0,None,0
QC_M030_2026011312,B2026011312_L3,M030,L3,2026-01-13 12:00:00,Day,70.97,3.418,93.09,54.69,173.32,5,recent,Battery Module,MAT-0113-L3,Team C,2.23,0.0657,0,None,0
QC_M030_2026011316,B2026011316_L3,M030,L3,2026-01-13 16:00:00,Evening,70.53,3.426,92.61,55.22,173.5,5,recent,Battery Module,MAT-0113-L3,Team D,2.69,0.0665,0,None,0
QC_M030_2026011320,B2026011320_L3,M030,L3,2026-01-13 20:00:00,Evening,71.08,3.382,95.02,53.83,170.76,5,recent,Battery Module,MAT-0113-L3,Team A,1.82,0.0613,0,None,0
QC_M030_2026011400,B2026011400_L3,M030,L3,2026-01-14 00:00:00,Night,74.9,3.611,94.61,53.29,171.82,5,recent,Steering Column,MAT-0114-L3,Team D,1.52,0.1287,0,None,1
QC_M030_2026011404,B2026011404_L3,M030,L3,2026-01-14 04:00:00,Night,75.13,3.688,95.89,53.03,172.39,5,recent,Steering Column,MAT-0114-L3,Team A,1.88,0.147,0,None,1
QC_M030_2026011408,B2026011408_L3,M030,L3,2026-01-14 08:00:00,Day,73.38,3.393,96.13,54.05,173.14,5,recent,Steering Column,MAT-0114-L3,Team B,0.83,0.0686,1,Assembly,1
QC_M030_2026011412,B2026011412_L3,M030,L3,2026-01-14 12:00:00,Day,71.84,3.483,93.16,54.03,171.86,5,recent,Steering Column,MAT-0114-L3,Team C,2.14,0.0757,0,None,0
QC_M030_2026011416,B2026011416_L3,M030,L3,2026-01-14 16:00:00,Evening,70.7,3.415,91.37,54.9,173.65,5,recent,Steering Column,MAT-0114-L3,Team D,3.93,0.0728,0,None,0
QC_M030_2026011420,B2026011420_L3,M030,L3,2026-01-14 20:00:00,Evening,72.17,3.361,93.27,55.09,171.87,5,recent,Steering Column,MAT-0114-L3,Team A,2.03,0.0658,0,None,0
QC_M030_2026011500,B2026011500_L3,M030,L3,2026-01-15 00:00:00,Night,74.22,3.702,93.47,53.31,172.19,5,recent,SUV Frame,MAT-0115-L3,Team D,1.99,0.1415,0,None,1
QC_M030_2026011504,B2026011504_L3,M030,L3,2026-01-15 04:00:00,Night,75.37,3.53,97.0,56.06,174.26,5,recent,SUV Frame,MAT-0115-L3,Team A,1.7,0.1223,1,Assembly,0
QC_M030_2026011508,B2026011508_L3,M030,L3,2026-01-15 08:00:00,Day,73.12,3.39,97.36,56.2,174.13,5,recent,SUV Frame,MAT-0115-L3,Team B,2.06,0.0734,1,Assembly,1
QC_M030_2026011512,B2026011512_L3,M030,L3,2026-01-15 12:00:00,Day,70.93,3.541,94.74,54.59,174.65,5,recent,SUV Frame,MAT-0115-L3,Team C,1.52,0.0728,0,None,0
QC_M030_2026011516,B2026011516_L3,M030,L3,2026-01-15 16:00:00,Evening,71.75,3.542,92.06,55.61,173.18,5,recent,SUV Frame,MAT-0115-L3,Team D,3.24,0.0878,0,None,1
QC_M030_2026011520,B2026011520_L3,M030,L3,2026-01-15 20:00:00,Evening,71.67,3.382,95.13,53.44,171.28,5,recent,SUV Frame,MAT-0115-L3,Team A,0.58,0.0583,0,None,0
QC_M030_2026011600,B2026011600_L3,M030,L3,2026-01-16 00:00:00,Night,73.95,3.614,94.33,56.02,175.96,5,recent,Battery Module,MAT-0116-L3,Team D,1.19,0.1183,0,None,0
QC_M030_2026011604,B2026011604_L3,M030,L3,2026-01-16 04:00:00,Night,74.19,3.851,95.83,54.29,172.27,5,recent,Battery Module,MAT-0116-L3,Team A,0.91,0.1562,0,None,0
QC_M030_2026011608,B2026011608_L3,M030,L3,2026-01-16 08:00:00,Day,73.34,3.475,96.25,53.34,171.76,5,recent,Battery Module,MAT-0116-L3,Team B,1.36,0.0789,0,None,2
QC_M030_2026011612,B2026011612_L3,M030,L3,2026-01-16 12:00:00,Day,71.46,3.567,94.08,54.17,173.73,5,recent,Battery Module,MAT-0116-L3,Team C,1.35,0.0772,0,None,0
QC_M030_2026011616,B2026011616_L3,M030,L3,2026-01-16 16:00:00,Evening,71.95,3.69,92.09,54.5,173.6,5,recent,Battery Module,MAT-0116-L3,Team D,3.21,0.1073,0,None,0
QC_M030_2026011620,B2026011620_L3,M030,L3,2026-01-16 20:00:00,Evening,71.86,3.618,93.32,55.15,173.93,5,recent,Battery Module,MAT-0116-L3,Team A,2.11,0.0897,0,None,0
QC_M030_2026011700,B2026011700_L3,M030,L3,2026-01-17 00:00:00,Night,74.36,3.736,95.25,56.62,176.28,5,recent,Steering Column,MAT-0117-L3,Team D,1.46,0.1443,0,None,2
QC_M030_2026011704,B2026011704_L3,M030,L3,2026-01-17 04:00:00,Night,75.44,3.683,97.12,55.82,175.1,5,recent,Steering Column,MAT-0117-L3,Team A,2.52,0.1559,0,None,0
QC_M030_2026011708,B2026011708_L3,M030,L3,2026-01-17 08:00:00,Day,72.13,3.524,96.72,54.7,173.69,5,recent,Steering Column,MAT-0117-L3,Team B,2.5,0.0837,0,None,0
QC_M030_2026011712,B2026011712_L3,M030,L3,2026-01-17 12:00:00,Day,72.18,3.462,94.07,54.02,171.93,5,recent,Steering Column,MAT-0117-L3,Team C,2.88,0.0797,0,None,0
QC_M030_2026011716,B2026011716_L3,M030,L3,2026-01-17 16:00:00,Evening,71.71,3.716,92.36,54.98,172.06,5,scheduled,Steering Column,MAT-0117-L3,Team D,2.94,0.1065,1,Assembly,0
QC_M030_2026011720,B2026011720_L3,M030,L3,2026-01-17 20:00:00,Evening,71.98,3.535,92.46,53.75,171.96,5,scheduled,Steering Column,MAT-0117-L3,Team A,2.84,0.086,0,None,1
QC_M030_2026011800,B2026011800_L3,M030,L3,2026-01-18 00:00:00,Night,74.54,3.774,94.79,57.54,175.83,5,scheduled,SUV Frame,MAT-0118-L3,Team D,0.88,0.1478,0,None,0
QC_M030_2026011804,B2026011804_L3,M030,L3,2026-01-18 04:00:00,Night,74.61,3.625,96.16,55.51,175.22,5,scheduled,SUV Frame,MAT-0118-L3,Team A,1.3,0.1265,0,None,0
QC_M030_2026011808,B2026011808_L3,M030,L3,2026-01-18 08:00:00,Day,73.22,3.58,97.01,55.28,174.67,5,scheduled,SUV Frame,MAT-0118-L3,Team B,1.71,0.0917,0,None,0
QC_M030_2026011812,B2026011812_L3,M030,L3,2026-01-18 12:00:00,Day,72.15,3.482,93.37,56.13,171.59,5,scheduled,SUV Frame,MAT-0118-L3,Team C,1.93,0.076,0,None,0
QC_M030_2026011816,B2026011816_L3,M030,L3,2026-01-18 16:00:00,Evening,70.86,3.7,93.65,55.72,174.2,5,scheduled,SUV Frame,MAT-0118-L3,Team D,1.65,0.0895,0,None,0
QC_M030_2026011820,B2026011820_L3,M030,L3,2026-01-18 20:00:00,Evening,70.96,3.705,94.44,56.13,173.9,5,scheduled,SUV Frame,MAT-0118-L3,Team A,1.03,0.0866,0,None,1
QC_M030_2026011900,B2026011900_L3,M030,L3,2026-01-19 00:00:00,Night,74.61,3.689,98.65,55.73,173.2,5,scheduled,Battery Module,MAT-0119-L3,Team D,3.34,0.157,0,None,0
QC_M030_2026011904,B2026011904_L3,M030,L3,2026-01-19 04:00:00,Night,76.84,3.871,97.02,55.84,174.8,5,scheduled,Battery Module,MAT-0119-L3,Team A,1.72,0.2011,0,None,1
QC_M030_2026011908,B2026011908_L3,M030,L3,2026-01-19 08:00:00,Day,74.06,3.579,95.97,54.7,173.19,5,scheduled,Battery Module,MAT-0119-L3,Team B,1.53,0.0961,0,None,1
QC_M030_2026011912,B2026011912_L3,M030,L3,2026-01-19 12:00:00,Day,71.51,3.613,94.02,56.62,172.75,5,scheduled,Battery Module,MAT-0119-L3,Team C,1.32,0.0824,0,None,1
QC_M030_2026011916,B2026011916_L3,M030,L3,2026-01-19 16:00:00,Evening,72.45,3.901,91.92,56.31,176.29,5,scheduled,Battery Module,MAT-0119-L3,Team D,3.38,0.1447,0,None,2
QC_M030_2026011920,B2026011920_L3,M030,L3,2026-01-19 20:00:00,Evening,71.69,3.664,92.8,54.34,171.64,5,scheduled,Battery Module,MAT-0119-L3,Team A,2.5,0.0965,0,None,0
QC_M030_2026012000,B2026012000_L3,M030,L3,2026-01-20 00:00:00,Night,74.33,3.732,95.58,56.11,176.14,5,scheduled,Steering Column,MAT-0120-L3,Team D,1.33,0.1415,0,None,2
QC_M030_2026012004,B2026012004_L3,M030,L3,2026-01-20 04:00:00,Night,76.31,3.79,96.18,55.91,176.62,5,scheduled,Steering Column,MAT-0120-L3,Team A,3.95,0.2052,0,None,1
QC_M030_2026012008,B2026012008_L3,M030,L3,2026-01-20 08:00:00,Day,74.13,3.615,94.47,56.0,174.57,5,scheduled,Steering Column,MAT-0120-L3,Team B,0.83,0.096,0,None,0
QC_M030_2026012012,B2026012012_L3,M030,L3,2026-01-20 12:00:00,Day,71.44,3.777,94.47,54.61,172.15,5,scheduled,Steering Column,MAT-0120-L3,Team C,1.23,0.0995,0,None,0
QC_M030_2026012016,B2026012016_L3,M030,L3,2026-01-20 16:00:00,Evening,71.69,3.853,91.94,55.46,174.43,5,scheduled,Steering Column,MAT-0120-L3,Team D,3.35,0.1292,0,None,0
QC_M030_2026012020,B2026012020_L3,M030,L3,2026-01-20 20:00:00,Evening,72.78,3.685,93.16,55.49,174.75,5,scheduled,Steering Column,MAT-0120-L3,Team A,2.15,0.1044,0,None,0
QC_M030_2026012100,B2026012100_L3,M030,L3,2026-01-21 00:00:00,Night,75.46,3.993,96.41,55.77,175.51,5,scheduled,SUV Frame,MAT-0121-L3,Team D,1.42,0.2063,0,None,0
QC_M030_2026012104,B2026012104_L3,M030,L3,2026-01-21 04:00:00,Night,76.42,3.751,98.15,54.87,174.83,5,scheduled,SUV Frame,MAT-0121-L3,Team A,3.17,0.1877,0,None,1
QC_M030_2026012108,B2026012108_L3,M030,L3,2026-01-21 08:00:00,Day,73.12,3.562,96.33,55.63,175.03,5,scheduled,SUV Frame,MAT-0121-L3,Team B,2.12,0.0917,0,None,0
QC_M030_2026012112,B2026012112_L3,M030,L3,2026-01-21 12:00:00,Day,72.09,3.678,93.81,55.56,174.28,5,scheduled,SUV Frame,MAT-0121-L3,Team C,1.6,0.0946,1,Assembly,1
QC_M030_2026012116,B2026012116_L3,M030,L3,2026-01-21 16:00:00,Evening,71.85,3.699,94.16,57.54,173.43,5,scheduled,SUV Frame,MAT-0121-L3,Team D,1.47,0.096,0,None,2
