machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,last_maintenance_days_ago,pressure_instability,sensor_anomaly_signal
M021,L3,2026-02-13 12:00:00,Day,75.75,3.964,97.26,64.83,176.5,9,overdue,27,0.69,1.468
M021,L3,2026-02-13 13:00:00,Day,75.45,4.041,96.17,64.15,183.78,9,overdue,27,0.4,1.503
M021,L3,2026-02-13 14:00:00,Day,73.51,3.889,94.38,66.3,179.64,9,overdue,27,2.19,1.69
M021,L3,2026-02-13 15:00:00,Day,76.83,4.112,93.99,67.09,179.92,9,overdue,27,2.58,2.0
M021,L3,2026-02-13 16:00:00,Evening,73.66,4.346,93.59,62.92,182.04,9,overdue,27,2.98,2.086
M021,L3,2026-02-13 17:00:00,Evening,75.86,4.146,90.66,67.84,176.87,9,overdue,27,5.91,2.491
M021,L3,2026-02-13 18:00:00,Evening,77.42,3.897,91.0,68.02,175.35,9,overdue,27,5.57,2.24
M021,L3,2026-02-13 19:00:00,Evening,75.76,3.892,96.19,63.93,177.74,9,overdue,27,0.38,1.365
M021,L3,2026-02-13 20:00:00,Evening,72.7,4.056,96.26,69.11,183.99,9,overdue,27,0.31,1.839
M021,L3,2026-02-13 21:00:00,Evening,78.0,4.062,93.83,63.9,175.26,9,overdue,27,2.74,1.802
M021,L3,2026-02-13 22:00:00,Evening,76.6,4.126,94.97,66.59,176.87,9,overdue,27,1.6,1.855
M021,L3,2026-02-13 23:00:00,Evening,75.94,4.214,92.53,63.48,179.98,9,overdue,27,4.04,2.095
M021,L3,2026-02-14 00:00:00,Night,76.1,4.089,92.85,63.24,183.65,9,overdue,27,3.72,1.944
M021,L3,2026-02-14 01:00:00,Night,76.58,4.208,97.04,63.65,179.26,9,overdue,27,0.47,1.661
M021,L3,2026-02-14 02:00:00,Night,74.63,4.5,95.58,62.36,175.27,9,overdue,27,0.99,1.986
M021,L3,2026-02-14 03:00:00,Night,76.47,4.06,98.27,63.53,176.57,9,overdue,27,1.7,1.675
M021,L3,2026-02-14 04:00:00,Night,81.08,4.017,98.95,60.71,177.74,9,overdue,27,2.38,1.913
M021,L3,2026-02-14 05:00:00,Night,78.88,4.094,94.7,65.62,179.97,9,overdue,27,1.87,1.781
M021,L3,2026-02-14 06:00:00,Night,80.0,4.392,95.13,65.22,178.55,9,overdue,27,1.44,1.966
M021,L3,2026-02-14 07:00:00,Night,81.81,4.059,100.38,63.25,177.8,9,overdue,27,3.81,2.254
M021,L3,2026-02-14 08:00:00,Day,74.85,4.105,94.77,64.95,180.26,9,overdue,27,1.8,1.729
M021,L3,2026-02-14 09:00:00,Day,77.11,3.581,96.75,67.3,180.12,9,overdue,27,0.18,1.252
M021,L3,2026-02-14 10:00:00,Day,76.16,3.776,97.57,64.12,174.69,9,overdue,27,1.0,1.335
M021,L3,2026-02-14 11:00:00,Day,75.78,4.084,95.14,64.9,177.56,9,overdue,27,1.43,1.665
M021,L3,2026-02-14 12:00:00,Day,74.12,3.906,95.74,65.2,180.35,9,overdue,27,0.83,1.453
M021,L3,2026-02-14 13:00:00,Day,75.55,3.776,96.06,63.8,174.38,9,overdue,27,0.51,1.277
M021,L3,2026-02-14 14:00:00,Day,77.05,4.02,94.09,63.94,180.01,9,overdue,27,2.48,1.733
M021,L3,2026-02-14 15:00:00,Day,76.45,4.15,95.49,65.77,175.4,9,overdue,27,1.08,1.748
M021,L3,2026-02-14 16:00:00,Evening,74.6,4.153,92.71,63.38,176.66,9,overdue,27,3.86,2.019
M021,L3,2026-02-14 17:00:00,Evening,73.37,3.686,92.99,65.98,177.64,9,overdue,27,3.58,1.649
M021,L3,2026-02-14 18:00:00,Evening,77.69,4.214,94.04,66.85,175.06,9,overdue,27,2.53,2.067
M021,L3,2026-02-14 19:00:00,Evening,72.58,4.116,95.82,61.42,171.25,9,overdue,27,0.75,1.612
M021,L3,2026-02-14 20:00:00,Evening,76.23,4.043,93.87,63.93,175.39,9,overdue,27,2.7,1.78
M021,L3,2026-02-14 21:00:00,Evening,74.74,4.011,91.29,61.98,174.9,9,overdue,27,5.28,2.061
M021,L3,2026-02-14 22:00:00,Evening,78.22,3.822,94.73,64.47,175.09,9,overdue,27,1.84,1.477
M021,L3,2026-02-14 23:00:00,Evening,75.66,4.042,95.52,64.01,179.84,9,overdue,27,1.05,1.581
M021,L3,2026-02-15 00:00:00,Night,76.66,3.889,99.47,65.13,175.76,9,overdue,27,2.9,1.681
M021,L3,2026-02-15 01:00:00,Night,79.97,3.773,96.8,61.13,170.34,9,overdue,27,0.23,1.242
M021,L3,2026-02-15 02:00:00,Night,77.31,3.819,100.66,63.71,176.03,9,overdue,27,4.09,1.745
M021,L3,2026-02-15 03:00:00,Night,78.47,4.128,97.45,66.85,182.7,9,overdue,27,0.88,1.791
M021,L3,2026-02-15 04:00:00,Night,78.62,4.178,100.07,64.54,177.91,9,overdue,27,3.5,1.997
M021,L3,2026-02-15 05:00:00,Night,78.17,3.939,98.62,68.12,179.52,9,overdue,27,2.05,1.864
M021,L3,2026-02-15 06:00:00,Night,80.04,4.342,100.84,66.85,182.08,9,overdue,27,4.27,2.399
M021,L3,2026-02-15 07:00:00,Night,78.31,3.967,98.32,66.08,175.11,9,overdue,27,1.75,1.689
M021,L3,2026-02-15 08:00:00,Day,78.01,3.778,99.12,64.68,178.89,9,overdue,27,2.55,1.525
M021,L3,2026-02-15 09:00:00,Day,77.94,4.068,96.36,67.84,180.12,9,overdue,27,0.21,1.737
M021,L3,2026-02-15 10:00:00,Day,75.49,4.065,95.48,62.57,175.02,9,overdue,27,1.09,1.607
M021,L3,2026-02-15 11:00:00,Day,76.1,3.856,95.69,60.84,178.25,9,overdue,27,0.88,1.393
M021,L3,2026-02-15 12:00:00,Day,75.78,3.841,97.85,62.31,173.49,9,overdue,27,1.28,1.428
M021,L3,2026-02-15 13:00:00,Day,74.6,3.854,94.18,66.17,180.52,9,overdue,27,2.39,1.671
M021,L3,2026-02-15 14:00:00,Day,76.2,4.231,93.18,65.83,177.58,9,overdue,27,3.39,2.104
M021,L3,2026-02-15 15:00:00,Day,73.57,3.71,96.54,67.43,184.15,9,overdue,27,0.03,1.361
M021,L3,2026-02-15 16:00:00,Evening,76.35,4.15,92.69,67.39,181.32,9,overdue,27,3.88,2.215
M021,L3,2026-02-15 17:00:00,Evening,73.26,4.086,90.84,65.78,180.68,9,overdue,27,5.73,2.25
M021,L3,2026-02-15 18:00:00,Evening,74.54,3.917,96.81,65.63,179.53,9,overdue,27,0.24,1.428
M021,L3,2026-02-15 19:00:00,Evening,75.55,4.258,94.66,64.62,174.45,9,overdue,27,1.91,1.878
M021,L3,2026-02-15 20:00:00,Evening,74.42,4.083,95.56,68.25,179.61,9,overdue,27,1.01,1.88
M021,L3,2026-02-15 21:00:00,Evening,78.18,4.169,94.41,65.66,181.59,9,overdue,27,2.16,1.888
M021,L3,2026-02-15 22:00:00,Evening,75.94,4.081,96.23,67.49,180.19,9,overdue,27,0.34,1.736
M021,L3,2026-02-15 23:00:00,Evening,76.14,3.912,94.42,67.49,179.84,9,overdue,27,2.15,1.801
M021,L3,2026-02-16 00:00:00,Night,78.96,4.006,96.26,66.47,184.07,9,overdue,27,0.31,1.583
M021,L3,2026-02-16 01:00:00,Night,75.0,4.361,96.52,65.32,174.48,9,overdue,27,0.05,1.78
M021,L3,2026-02-16 02:00:00,Night,76.07,4.259,99.84,65.67,183.21,9,overdue,27,3.27,2.101
M021,L3,2026-02-16 03:00:00,Night,74.31,3.795,93.81,67.53,180.29,9,overdue,27,2.76,1.772
M021,L3,2026-02-16 04:00:00,Night,78.91,4.351,97.19,68.04,185.87,9,overdue,27,0.62,2.056
M021,L3,2026-02-16 05:00:00,Night,76.38,4.301,99.36,62.59,173.88,9,overdue,27,2.79,2.023
M021,L3,2026-02-16 06:00:00,Night,78.94,4.209,99.38,68.19,181.72,9,overdue,27,2.81,2.203
M021,L3,2026-02-16 07:00:00,Night,79.37,4.662,98.6,63.87,181.86,9,overdue,27,2.03,2.257
M021,L3,2026-02-16 08:00:00,Day,76.48,3.923,95.92,65.72,182.12,9,overdue,27,0.65,1.488
M021,L3,2026-02-16 09:00:00,Day,77.46,4.135,98.61,67.96,179.02,9,overdue,27,2.04,2.026
M021,L3,2026-02-16 10:00:00,Day,75.74,4.074,96.88,63.68,178.1,9,overdue,27,0.31,1.521
M021,L3,2026-02-16 11:00:00,Day,73.4,4.189,94.89,61.36,178.39,9,overdue,27,1.68,1.788
M021,L3,2026-02-16 12:00:00,Day,75.86,4.099,98.77,67.03,183.04,9,overdue,27,2.2,1.939
M021,L3,2026-02-16 13:00:00,Day,75.8,4.402,95.85,62.54,173.82,9,overdue,27,0.72,1.866
M021,L3,2026-02-16 14:00:00,Day,76.05,3.847,94.76,66.34,177.85,9,overdue,27,1.81,1.61
M021,L3,2026-02-16 15:00:00,Day,73.13,3.806,93.41,66.07,174.66,9,overdue,27,3.16,1.713
M021,L3,2026-02-16 16:00:00,Evening,78.16,4.194,94.3,65.03,179.55,9,overdue,27,2.27,1.872
M021,L3,2026-02-16 17:00:00,Evening,75.62,4.116,95.87,67.84,180.93,9,overdue,27,0.7,1.839
M021,L3,2026-02-16 18:00:00,Evening,74.05,3.916,93.29,64.72,178.96,9,overdue,27,3.28,1.736
M021,L3,2026-02-16 19:00:00,Evening,77.52,4.155,92.12,62.61,177.18,9,overdue,27,4.45,2.092
M021,L3,2026-02-16 20:00:00,Evening,75.63,3.902,93.59,67.76,178.62,9,overdue,27,2.98,1.913
M021,L3,2026-02-16 21:00:00,Evening,75.28,4.244,96.87,66.63,176.25,9,overdue,27,0.3,1.809
M021,L3,2026-02-16 22:00:00,Evening,77.88,3.962,93.57,62.46,175.65,9,overdue,27,3.0,1.743
M021,L3,2026-02-16 23:00:00,Evening,76.65,3.862,94.72,61.93,177.45,9,overdue,27,1.85,1.516
M021,L3,2026-02-17 00:00:00,Night,76.84,4.215,94.47,65.63,177.41,9,overdue,27,2.1,1.918
M021,L3,2026-02-17 01:00:00,Night,76.19,4.187,98.78,61.33,173.62,9,overdue,27,2.21,1.851
M021,L3,2026-02-17 02:00:00,Night,79.82,4.17,97.09,69.92,181.73,9,overdue,27,0.52,2.032
M021,L3,2026-02-17 03:00:00,Night,77.11,3.981,99.46,61.22,173.34,9,overdue,27,2.89,1.747
M021,L3,2026-02-17 04:00:00,Night,78.15,3.831,95.79,67.71,177.39,9,overdue,27,0.78,1.581
M021,L3,2026-02-17 05:00:00,Night,76.15,4.153,93.49,67.96,179.17,9,overdue,27,3.08,2.167
M021,L3,2026-02-17 06:00:00,Night,78.16,4.123,99.44,63.9,172.28,9,overdue,27,2.87,1.872
M021,L3,2026-02-17 07:00:00,Night,77.63,4.293,95.4,64.01,178.67,9,overdue,27,1.17,1.822
M021,L3,2026-02-17 08:00:00,Day,75.96,4.083,96.39,68.21,182.95,9,overdue,27,0.18,1.776
M021,L3,2026-02-17 09:00:00,Day,76.69,4.292,97.68,65.72,180.99,9,overdue,27,1.11,1.877
M021,L3,2026-02-17 10:00:00,Day,76.77,4.145,97.21,65.79,183.68,9,overdue,27,0.64,1.694
M021,L3,2026-02-17 11:00:00,Day,78.08,3.811,96.1,64.87,173.41,9,overdue,27,0.47,1.304
M021,L3,2026-02-17 12:00:00,Day,77.87,3.848,97.08,62.25,175.72,9,overdue,27,0.51,1.342
M021,L3,2026-02-17 13:00:00,Day,74.82,4.166,95.14,66.72,179.82,9,overdue,27,1.43,1.881
M021,L3,2026-02-17 14:00:00,Day,74.12,3.87,95.73,63.24,175.86,9,overdue,27,0.84,1.402
M021,L3,2026-02-17 15:00:00,Day,73.0,4.032,94.75,64.73,172.69,9,overdue,27,1.82,1.665
M021,L3,2026-02-17 16:00:00,Evening,76.29,4.014,97.0,66.06,181.27,9,overdue,27,0.43,1.572
M021,L3,2026-02-17 17:00:00,Evening,72.14,3.983,94.37,65.09,173.38,9,overdue,27,2.2,1.68
M021,L3,2026-02-17 18:00:00,Evening,73.35,4.11,92.96,61.03,179.28,9,overdue,27,3.61,1.949
M021,L3,2026-02-17 19:00:00,Evening,75.02,4.276,95.58,63.73,178.27,9,overdue,27,0.99,1.785
M021,L3,2026-02-17 20:00:00,Evening,74.52,4.259,95.06,63.71,175.91,9,overdue,27,1.51,1.831
M021,L3,2026-02-17 21:00:00,Evening,74.06,4.217,93.16,62.66,177.87,9,overdue,27,3.41,2.022
M021,L3,2026-02-17 22:00:00,Evening,74.13,3.922,93.92,65.55,178.45,9,overdue,27,2.65,1.715
M021,L3,2026-02-17 23:00:00,Evening,76.75,3.905,96.56,64.87,179.72,9,overdue,27,0.01,1.333
M021,L3,2026-02-18 00:00:00,Night,76.75,3.815,98.47,62.36,174.11,9,overdue,27,1.9,1.479
M021,L3,2026-02-18 01:00:00,Night,79.18,4.361,97.25,60.19,175.04,9,overdue,27,0.68,1.824
M021,L3,2026-02-18 02:00:00,Night,77.78,4.014,94.89,67.55,182.66,9,overdue,27,1.68,1.841
M021,L3,2026-02-18 03:00:00,Night,77.33,4.205,94.87,67.9,178.86,9,overdue,27,1.7,2.043
M021,L3,2026-02-18 04:00:00,Night,77.49,4.518,98.68,61.26,176.59,9,overdue,27,2.11,2.137
M021,L3,2026-02-18 05:00:00,Night,78.68,3.784,94.57,64.78,180.4,9,overdue,27,2.0,1.463
M021,L3,2026-02-18 06:00:00,Night,80.99,4.614,98.4,64.53,182.04,9,overdue,27,1.83,2.368
M021,L3,2026-02-18 07:00:00,Night,79.53,4.007,98.52,65.58,183.84,9,overdue,27,1.95,1.71
M021,L3,2026-02-18 08:00:00,Day,76.52,4.013,95.46,61.96,175.73,9,overdue,27,1.11,1.562
M021,L3,2026-02-18 09:00:00,Day,78.73,3.983,97.03,66.71,182.42,9,overdue,27,0.46,1.6
M021,L3,2026-02-18 10:00:00,Day,75.89,4.095,96.24,63.11,174.07,9,overdue,27,0.33,1.543
M021,L3,2026-02-18 11:00:00,Day,77.03,4.204,93.53,66.03,182.75,9,overdue,27,3.04,2.054
M021,L3,2026-02-18 12:00:00,Day,76.8,3.913,96.01,65.54,176.49,9,overdue,27,0.56,1.456
M021,L3,2026-02-18 13:00:00,Day,77.03,4.137,98.62,63.58,178.24,9,overdue,27,2.05,1.787
M021,L3,2026-02-18 14:00:00,Day,76.33,3.658,94.84,61.63,170.74,9,overdue,27,1.73,1.317
M021,L3,2026-02-18 15:00:00,Day,73.98,4.211,93.23,63.47,178.15,9,overdue,27,3.34,2.008
M021,L3,2026-02-18 16:00:00,Evening,76.05,4.216,90.41,65.93,182.0,9,overdue,27,6.16,2.432
M021,L3,2026-02-18 17:00:00,Evening,75.15,4.22,95.62,63.04,177.0,9,overdue,27,0.95,1.729
M021,L3,2026-02-18 18:00:00,Evening,73.45,4.059,91.31,65.34,182.14,9,overdue,27,5.26,2.134
M021,L3,2026-02-18 19:00:00,Evening,74.65,4.151,95.98,63.71,176.49,9,overdue,27,0.59,1.624
M021,L3,2026-02-18 20:00:00,Evening,75.12,4.042,95.91,63.17,176.28,9,overdue,27,0.66,1.535
M021,L3,2026-02-18 21:00:00,Evening,77.1,4.151,92.5,64.27,179.39,9,overdue,27,4.07,2.042
M021,L3,2026-02-18 22:00:00,Evening,73.54,4.373,94.44,66.27,178.76,9,overdue,27,2.13,2.116
M021,L3,2026-02-18 23:00:00,Evening,76.0,4.165,95.69,68.6,182.26,9,overdue,27,0.88,1.966
M021,L3,2026-02-19 00:00:00,Night,78.14,4.159,97.1,64.46,179.93,9,overdue,27,0.53,1.625
M021,L3,2026-02-19 01:00:00,Night,78.03,3.962,97.53,63.48,183.7,9,overdue,27,0.96,1.498
M021,L3,2026-02-19 02:00:00,Night,78.95,4.31,93.38,69.67,180.06,9,overdue,27,3.19,2.458
M021,L3,2026-02-19 03:00:00,Night,75.27,4.239,93.24,65.59,178.32,9,overdue,27,3.33,2.084
M021,L3,2026-02-19 04:00:00,Night,76.08,4.126,97.98,68.08,178.47,9,overdue,27,1.41,1.952
M021,L3,2026-02-19 05:00:00,Night,80.74,4.403,97.08,63.71,176.84,9,overdue,27,0.51,1.974
M021,L3,2026-02-19 06:00:00,Night,79.35,4.078,97.5,66.3,182.19,9,overdue,27,0.93,1.709
M021,L3,2026-02-19 07:00:00,Night,79.25,4.018,96.06,62.51,180.51,9,overdue,27,0.51,1.495
M021,L3,2026-02-19 08:00:00,Day,76.93,4.243,100.12,62.92,182.36,9,overdue,27,3.55,2.062
M021,L3,2026-02-19 09:00:00,Day,78.0,4.207,98.57,67.13,180.81,9,overdue,27,2.0,2.019
M021,L3,2026-02-19 10:00:00,Day,75.09,4.08,94.04,63.47,174.56,9,overdue,27,2.53,1.793
M021,L3,2026-02-19 11:00:00,Day,75.38,3.986,92.89,63.86,177.35,9,overdue,27,3.68,1.847
M021,L3,2026-02-19 12:00:00,Day,73.69,3.953,96.1,61.64,173.93,9,overdue,27,0.47,1.431
M021,L3,2026-02-19 13:00:00,Day,75.34,4.25,97.56,66.34,183.96,9,overdue,27,0.99,1.873
M021,L3,2026-02-19 14:00:00,Day,77.58,4.146,93.21,64.85,178.84,9,overdue,27,3.36,1.952
M021,L3,2026-02-19 15:00:00,Day,75.34,3.76,93.32,65.85,178.8,9,overdue,27,3.25,1.665
M021,L3,2026-02-19 16:00:00,Evening,75.19,3.919,93.39,63.39,173.88,9,overdue,27,3.18,1.726
M021,L3,2026-02-19 17:00:00,Evening,77.53,3.779,93.33,66.8,181.43,9,overdue,27,3.24,1.757
M021,L3,2026-02-19 18:00:00,Evening,75.32,4.126,95.21,65.33,181.52,9,overdue,27,1.36,1.726
M021,L3,2026-02-19 19:00:00,Evening,76.77,4.103,95.54,62.65,179.18,9,overdue,27,1.03,1.633
M021,L3,2026-02-19 20:00:00,Evening,72.53,4.358,97.87,65.69,179.51,9,overdue,27,1.3,1.957
M021,L3,2026-02-19 21:00:00,Evening,77.82,4.125,89.23,65.87,177.25,9,overdue,27,7.34,2.486
M021,L3,2026-02-19 22:00:00,Evening,75.6,3.931,97.17,66.31,177.81,9,overdue,27,0.6,1.538
M021,L3,2026-02-19 23:00:00,Evening,77.01,4.13,97.77,66.34,183.26,9,overdue,27,1.2,1.792
M021,L3,2026-02-20 00:00:00,Night,76.59,4.268,97.68,65.89,174.0,9,overdue,27,1.11,1.868
M021,L3,2026-02-20 01:00:00,Night,77.52,4.013,98.63,66.96,182.34,9,overdue,27,2.06,1.839
M021,L3,2026-02-20 02:00:00,Night,77.01,4.037,94.11,64.66,178.05,9,overdue,27,2.46,1.746
M021,L3,2026-02-20 03:00:00,Night,80.11,4.163,95.3,67.51,178.75,9,overdue,27,1.27,1.944
M021,L3,2026-02-20 04:00:00,Night,80.67,4.781,96.63,59.63,178.4,9,overdue,27,0.06,2.248
M021,L3,2026-02-20 05:00:00,Night,79.66,4.213,99.69,65.27,177.23,9,overdue,27,3.12,2.012
M021,L3,2026-02-20 06:00:00,Night,77.68,4.129,97.39,64.29,178.27,9,overdue,27,0.82,1.633
M021,L3,2026-02-20 07:00:00,Night,77.28,4.6,96.92,63.06,179.55,9,overdue,27,0.35,2.0
M021,L3,2026-02-20 08:00:00,Day,76.36,4.018,97.99,65.63,175.6,9,overdue,27,1.42,1.66
M021,L3,2026-02-20 09:00:00,Day,77.67,4.059,96.27,68.25,182.13,9,overdue,27,0.3,1.773
M021,L3,2026-02-20 10:00:00,Day,75.11,3.978,95.83,67.1,177.56,9,overdue,27,0.74,1.66
M021,L3,2026-02-20 11:00:00,Day,75.32,3.889,97.42,64.88,175.05,9,overdue,27,0.85,1.42
M021,L3,2026-02-20 12:00:00,Day,73.11,4.025,94.13,64.68,180.22,9,overdue,27,2.44,1.732
M021,L3,2026-02-20 13:00:00,Day,77.21,3.909,93.21,65.39,179.99,9,overdue,27,3.36,1.777
M021,L3,2026-02-20 14:00:00,Day,75.96,4.374,94.52,65.1,178.02,9,overdue,27,2.05,2.014
M021,L3,2026-02-20 15:00:00,Day,73.41,4.158,97.38,65.5,183.41,9,overdue,27,0.81,1.702
M021,L3,2026-02-20 16:00:00,Evening,76.97,3.737,94.66,61.23,177.02,9,overdue,27,1.91,1.41
M021,L3,2026-02-20 17:00:00,Evening,74.29,4.177,91.72,66.55,184.77,9,overdue,27,4.85,2.289
M021,L3,2026-02-20 18:00:00,Evening,78.46,4.0,92.98,67.48,180.77,9,overdue,27,3.59,2.053
M021,L3,2026-02-20 19:00:00,Evening,74.34,4.353,92.45,66.17,181.34,9,overdue,27,4.12,2.329
M021,L3,2026-02-20 20:00:00,Evening,75.54,4.015,93.47,66.77,178.61,9,overdue,27,3.1,1.951
M021,L3,2026-02-20 21:00:00,Evening,75.89,4.285,95.46,65.21,177.22,9,overdue,27,1.11,1.83
M021,L3,2026-02-20 22:00:00,Evening,76.34,4.104,92.3,62.4,177.81,9,overdue,27,4.27,2.024
M021,L3,2026-02-20 23:00:00,Evening,74.25,4.433,93.84,61.98,180.97,9,overdue,27,2.73,2.135
M021,L3,2026-02-21 00:00:00,Night,77.24,4.28,93.59,68.05,180.68,9,overdue,27,2.98,2.277
M021,L3,2026-02-21 01:00:00,Night,74.8,4.181,97.36,63.66,173.9,9,overdue,27,0.79,1.676
M021,L3,2026-02-21 02:00:00,Night,77.87,4.658,99.51,68.31,185.16,9,overdue,27,2.94,2.633
M021,L3,2026-02-21 03:00:00,Night,78.35,4.125,97.73,67.25,177.41,9,overdue,27,1.16,1.856
M021,L3,2026-02-21 04:00:00,Night,78.55,4.539,99.01,67.65,175.75,9,overdue,27,2.44,2.413
M021,L3,2026-02-21 05:00:00,Night,79.44,4.266,95.4,66.33,183.62,9,overdue,27,1.17,1.909
M021,L3,2026-02-21 06:00:00,Night,78.65,4.349,97.04,66.23,175.68,9,overdue,27,0.47,1.891
M021,L3,2026-02-21 07:00:00,Night,77.79,4.082,97.35,63.14,179.41,9,overdue,27,0.78,1.585
M021,L3,2026-02-21 08:00:00,Day,78.69,4.189,98.17,65.72,182.76,9,overdue,27,1.6,1.842
M021,L3,2026-02-21 09:00:00,Day,75.25,3.708,95.02,64.28,177.1,9,overdue,27,1.55,1.34
M021,L3,2026-02-21 10:00:00,Day,77.5,4.065,95.32,65.22,181.18,9,overdue,27,1.25,1.65
M021,L3,2026-02-21 11:00:00,Day,75.83,4.004,97.83,69.16,181.46,9,overdue,27,1.26,1.91
M021,L3,2026-02-21 12:00:00,Day,74.62,3.955,98.26,66.84,180.01,9,overdue,27,1.69,1.733
M021,L3,2026-02-21 13:00:00,Day,75.92,4.029,96.26,67.49,180.31,9,overdue,27,0.31,1.686
M021,L3,2026-02-21 14:00:00,Day,74.34,4.066,94.2,67.36,181.84,9,overdue,27,2.37,1.955
M021,L3,2026-02-21 15:00:00,Day,74.9,4.17,93.9,60.58,173.89,9,overdue,27,2.67,1.891
M021,L3,2026-02-21 16:00:00,Evening,74.94,4.202,89.92,67.82,177.75,9,overdue,27,6.65,2.627
M021,L3,2026-02-21 17:00:00,Evening,75.84,4.118,93.94,62.27,175.23,9,overdue,27,2.63,1.84
M021,L3,2026-02-21 18:00:00,Evening,76.8,4.074,90.47,65.82,178.92,9,overdue,27,6.1,2.288
M021,L3,2026-02-21 19:00:00,Evening,74.24,4.334,92.05,63.75,179.53,9,overdue,27,4.52,2.261
M021,L3,2026-02-21 20:00:00,Evening,74.3,4.023,98.71,67.29,183.66,9,overdue,27,2.14,1.883
M021,L3,2026-02-21 21:00:00,Evening,75.42,4.056,91.58,65.05,173.34,9,overdue,27,4.99,2.076
M021,L3,2026-02-21 22:00:00,Evening,72.79,4.089,93.74,64.81,179.05,9,overdue,27,2.83,1.837
M021,L3,2026-02-21 23:00:00,Evening,75.22,4.289,94.93,64.81,175.7,9,overdue,27,1.64,1.874
M021,L3,2026-02-22 00:00:00,Night,80.79,4.609,94.86,68.07,184.34,9,overdue,27,1.71,2.564
M021,L3,2026-02-22 01:00:00,Night,79.4,4.127,98.84,62.21,172.39,9,overdue,27,2.27,1.804
M021,L3,2026-02-22 02:00:00,Night,77.86,4.131,97.9,61.7,177.24,9,overdue,27,1.33,1.695
M021,L3,2026-02-22 03:00:00,Night,77.62,4.583,94.04,68.81,185.56,9,overdue,27,2.53,2.556
M021,L3,2026-02-22 04:00:00,Night,78.72,4.37,99.18,65.37,182.33,9,overdue,27,2.61,2.099
M021,L3,2026-02-22 05:00:00,Night,78.3,4.459,96.93,64.88,181.95,9,overdue,27,0.36,1.873
M021,L3,2026-02-22 06:00:00,Night,77.15,4.553,97.39,66.63,181.11,9,overdue,27,0.82,2.149
M021,L3,2026-02-22 07:00:00,Night,79.89,4.163,98.62,64.58,185.96,9,overdue,27,2.05,1.81
M021,L3,2026-02-22 08:00:00,Day,76.09,4.278,95.9,63.41,179.5,9,overdue,27,0.67,1.749
M021,L3,2026-02-22 09:00:00,Day,72.61,3.897,95.45,66.52,177.3,9,overdue,27,1.12,1.586
M021,L3,2026-02-22 10:00:00,Day,74.31,4.076,96.36,66.22,174.29,9,overdue,27,0.21,1.615
M021,L3,2026-02-22 11:00:00,Day,76.0,4.14,96.6,66.54,180.48,9,overdue,27,0.03,1.676
M021,L3,2026-02-22 12:00:00,Day,76.91,4.334,93.22,65.98,181.53,9,overdue,27,3.35,2.204
M021,L3,2026-02-22 13:00:00,Day,74.67,4.044,98.9,65.03,180.67,9,overdue,27,2.33,1.745
M021,L3,2026-02-22 14:00:00,Day,76.4,4.363,96.64,65.88,180.07,9,overdue,27,0.07,1.829
M021,L3,2026-02-22 15:00:00,Day,74.47,4.166,93.77,65.2,174.95,9,overdue,27,2.8,1.924
M021,L3,2026-02-22 16:00:00,Evening,76.21,4.076,93.76,64.48,175.32,9,overdue,27,2.81,1.823
M021,L3,2026-02-22 17:00:00,Evening,73.88,4.404,90.47,65.23,180.46,9,overdue,27,6.1,2.537
M021,L3,2026-02-22 18:00:00,Evening,74.37,4.084,92.36,64.09,174.13,9,overdue,27,4.21,1.998
M021,L3,2026-02-22 19:00:00,Evening,74.86,3.83,92.87,67.27,178.87,9,overdue,27,3.7,1.896
M021,L3,2026-02-22 20:00:00,Evening,75.8,4.205,92.74,65.08,181.42,9,overdue,27,3.83,2.074
M021,L3,2026-02-22 21:00:00,Evening,76.4,4.302,96.17,67.48,179.24,9,overdue,27,0.4,1.941
M021,L3,2026-02-22 22:00:00,Evening,74.82,4.32,94.86,67.58,180.6,9,overdue,27,1.71,2.122
M021,L3,2026-02-22 23:00:00,Evening,76.79,4.447,92.59,64.75,182.11,9,overdue,27,3.98,2.298
M021,L3,2026-02-23 00:00:00,Night,77.42,4.338,94.43,66.59,180.47,9,overdue,27,2.14,2.111
M021,L3,2026-02-23 01:00:00,Night,77.27,4.414,94.81,66.75,181.79,9,overdue,27,1.76,2.148
M021,L3,2026-02-23 02:00:00,Night,78.74,4.467,101.21,63.01,176.88,9,overdue,27,4.64,2.395
M021,L3,2026-02-23 03:00:00,Night,78.18,4.166,94.52,63.47,182.01,9,overdue,27,2.05,1.813
M021,L3,2026-02-23 04:00:00,Night,77.42,4.439,96.51,65.91,179.27,9,overdue,27,0.06,1.899
M021,L3,2026-02-23 05:00:00,Night,78.16,4.224,100.39,65.33,179.31,9,overdue,27,3.82,2.11
M021,L3,2026-02-23 06:00:00,Night,79.53,4.614,97.33,64.34,178.77,9,overdue,27,0.76,2.061
M021,L3,2026-02-23 07:00:00,Night,79.5,4.07,95.44,64.52,179.31,9,overdue,27,1.13,1.616
M021,L3,2026-02-23 08:00:00,Day,75.8,4.344,98.7,65.98,182.05,9,overdue,27,2.13,2.066
M021,L3,2026-02-23 09:00:00,Day,76.89,4.448,95.36,62.25,174.56,9,overdue,27,1.21,1.967
